img_path,label,type
train_data/1153.png,6,3
train_data/1154.png,6,3
train_data/1155.png,9,2
train_data/1156.png,6,1
train_data/1157.png,10,3
train_data/1158.png,1,2
train_data/1159.png,2,3
train_data/1160.png,1,1
train_data/1161.png,3,1
train_data/1162.png,3,3
train_data/1163.png,5,1
train_data/1164.png,8,2
train_data/1165.png,6,2
train_data/1166.png,4,1
train_data/1167.png,6,2
train_data/1168.png,3,3
train_data/1169.png,9,2
train_data/1170.png,5,2
train_data/1171.png,6,1
train_data/1172.png,6,2
train_data/1173.png,2,2
train_data/1174.png,6,1
train_data/1175.png,9,3
train_data/1176.png,5,2
train_data/1177.png,10,1
train_data/1178.png,2,1
train_data/1179.png,2,3
train_data/1180.png,6,3
train_data/1181.png,5,3
train_data/1182.png,0,2
train_data/1183.png,9,1
train_data/1184.png,5,3
train_data/1185.png,3,1
train_data/1186.png,8,2
train_data/1187.png,1,1
train_data/1188.png,9,1
train_data/1189.png,5,1
train_data/1190.png,7,2
train_data/1191.png,6,2
train_data/1192.png,7,1
train_data/1193.png,3,3
train_data/1194.png,9,1
train_data/1195.png,9,1
train_data/1196.png,1,2
train_data/1197.png,7,2
train_data/1198.png,3,3
train_data/1199.png,3,3
train_data/1200.png,5,1
train_data/1201.png,9,3
train_data/1202.png,10,3
train_data/1203.png,9,3
train_data/1204.png,5,3
train_data/1205.png,10,1
train_data/1206.png,7,3
train_data/1207.png,1,3
train_data/1208.png,10,1
train_data/1209.png,7,1
train_data/1210.png,7,2
train_data/1211.png,4,1
train_data/1212.png,7,1
train_data/1213.png,2,1
train_data/1214.png,5,2
train_data/1215.png,4,2
train_data/1216.png,4,2
train_data/1217.png,6,3
train_data/1218.png,4,2
train_data/1219.png,5,2
train_data/1220.png,9,1
train_data/1221.png,2,2
train_data/1222.png,3,1
train_data/1223.png,9,1
train_data/1224.png,9,2
train_data/1225.png,9,1
train_data/1226.png,6,3
train_data/1227.png,1,1
train_data/1228.png,8,2
train_data/1229.png,10,1
train_data/1230.png,2,1
train_data/1231.png,6,3
train_data/1232.png,1,2
train_data/1233.png,1,2
train_data/1234.png,8,1
train_data/1235.png,2,2
train_data/1236.png,2,2
train_data/1237.png,10,1
train_data/1238.png,1,3
train_data/1239.png,7,1
train_data/1240.png,3,2
train_data/1241.png,7,2
train_data/1242.png,2,3
train_data/1243.png,0,2
train_data/1244.png,2,1
train_data/1245.png,4,1
train_data/1246.png,1,1
train_data/1247.png,6,1
train_data/1248.png,7,2
train_data/1249.png,6,3
train_data/1250.png,4,2
train_data/1251.png,9,1
train_data/1252.png,9,3
train_data/1253.png,8,3
train_data/1254.png,8,3
train_data/1255.png,4,2
train_data/1256.png,2,1
train_data/1257.png,8,1
train_data/1258.png,8,1
train_data/1259.png,8,3
train_data/1260.png,10,3
train_data/1261.png,9,3
train_data/1262.png,1,3
train_data/1263.png,8,1
train_data/1264.png,6,2
train_data/1265.png,8,2
train_data/1266.png,1,2
train_data/1267.png,1,2
train_data/1268.png,5,1
train_data/1269.png,1,1
train_data/1270.png,9,2
train_data/1271.png,5,2
train_data/1272.png,5,3
train_data/1273.png,4,1
train_data/1274.png,1,1
train_data/1275.png,8,2
train_data/1276.png,7,2
train_data/1277.png,2,1
train_data/1278.png,10,1
train_data/1279.png,3,1
train_data/1280.png,8,1
train_data/1281.png,7,3
train_data/1282.png,2,2
train_data/1283.png,10,1
train_data/1284.png,8,1
train_data/1285.png,7,1
train_data/1286.png,2,3
train_data/1287.png,1,1
train_data/1288.png,4,2
train_data/1289.png,2,1
train_data/1290.png,9,3
train_data/1291.png,8,3
train_data/1292.png,7,2
train_data/1293.png,9,3
train_data/1294.png,6,3
train_data/1295.png,8,1
train_data/1296.png,8,1
train_data/1297.png,6,3
train_data/1298.png,6,3
train_data/1299.png,8,3
train_data/1300.png,9,1
train_data/1301.png,5,3
train_data/1302.png,7,1
train_data/1303.png,9,2
train_data/1304.png,6,1
train_data/1305.png,1,2
train_data/1306.png,9,3
train_data/1307.png,4,2
train_data/1308.png,9,2
train_data/1309.png,1,1
train_data/1310.png,9,3
train_data/1311.png,7,3
train_data/1312.png,3,2
train_data/1313.png,9,1
train_data/1314.png,6,2
train_data/1315.png,7,1
train_data/1316.png,6,2
train_data/1317.png,10,1
train_data/1318.png,3,3
train_data/1319.png,3,3
train_data/1320.png,3,2
train_data/1321.png,1,1
train_data/1322.png,0,3
train_data/1323.png,5,2
train_data/1324.png,3,2
train_data/1325.png,2,2
train_data/1326.png,4,2
train_data/1327.png,5,3
train_data/1328.png,3,3
train_data/1329.png,6,3
train_data/1330.png,2,1
train_data/1331.png,5,3
train_data/1332.png,7,2
train_data/1333.png,2,3
train_data/1334.png,9,1
train_data/1335.png,6,1
train_data/1336.png,3,3
train_data/1337.png,6,1
train_data/1338.png,8,1
train_data/1339.png,7,2
train_data/1340.png,7,2
train_data/1341.png,0,3
train_data/1342.png,3,2
train_data/1343.png,8,2
train_data/1344.png,6,2
train_data/1345.png,2,2
train_data/1346.png,10,1
train_data/1347.png,8,3
train_data/1348.png,4,1
train_data/1349.png,3,2
train_data/1350.png,2,2
train_data/1351.png,9,3
train_data/1352.png,7,3
train_data/1353.png,6,3
train_data/1354.png,5,3
train_data/1355.png,6,1
train_data/1356.png,8,2
train_data/1357.png,2,3
train_data/1358.png,7,2
train_data/1359.png,6,3
train_data/1360.png,5,1
train_data/1361.png,9,1
train_data/1362.png,1,1
train_data/1363.png,10,1
train_data/1364.png,5,1
train_data/1365.png,3,1
train_data/1366.png,10,1
train_data/1367.png,0,3
train_data/1368.png,4,3
train_data/1369.png,8,2
train_data/1370.png,0,2
train_data/1371.png,1,1
train_data/1372.png,4,3
train_data/1373.png,3,1
train_data/1374.png,9,2
train_data/1375.png,1,3
train_data/1376.png,2,2
train_data/1377.png,9,2
train_data/1378.png,6,2
train_data/1379.png,8,3
train_data/1380.png,6,2
train_data/1381.png,3,2
train_data/1382.png,5,2
train_data/1383.png,10,1
train_data/1384.png,1,2
train_data/1385.png,7,2
train_data/1386.png,4,2
train_data/1387.png,4,3
train_data/1388.png,4,2
train_data/1389.png,7,3
train_data/1390.png,4,3
train_data/1391.png,9,3
train_data/1392.png,2,2
train_data/1393.png,2,2
train_data/1394.png,1,2
train_data/1395.png,2,1
train_data/1396.png,7,1
train_data/1397.png,7,3
train_data/1398.png,4,3
train_data/1399.png,3,3
train_data/1400.png,8,3
train_data/1401.png,3,3
train_data/1402.png,2,1
train_data/1403.png,7,2
train_data/1404.png,8,2
train_data/1405.png,2,2
train_data/1406.png,8,3
train_data/1407.png,4,1
train_data/1408.png,7,1
train_data/1409.png,1,3
train_data/1410.png,4,2
train_data/1411.png,5,1
train_data/1412.png,5,1
train_data/1413.png,1,2
train_data/1414.png,4,2
train_data/1415.png,8,1
train_data/1416.png,2,2
train_data/1417.png,3,2
train_data/1418.png,10,1
train_data/1419.png,2,2
train_data/1420.png,7,2
train_data/1421.png,2,2
train_data/1422.png,6,3
train_data/1423.png,6,2
train_data/1424.png,6,1
train_data/1425.png,5,3
train_data/1426.png,5,2
train_data/1427.png,0,3
train_data/1428.png,5,1
train_data/1429.png,2,3
train_data/1430.png,6,3
train_data/1431.png,7,1
train_data/1432.png,9,1
train_data/1433.png,7,1
train_data/1434.png,7,2
train_data/1435.png,6,1
train_data/1436.png,7,1
train_data/1437.png,5,1
train_data/1438.png,5,2
train_data/1439.png,10,2
train_data/1440.png,3,3
train_data/1441.png,4,1
train_data/1442.png,7,2
train_data/1443.png,1,1
train_data/1444.png,6,2
train_data/1445.png,7,1
train_data/1446.png,1,3
train_data/1447.png,1,1
train_data/1448.png,2,1
train_data/1449.png,3,3
train_data/1450.png,2,1
train_data/1451.png,9,2
train_data/1452.png,1,2
train_data/1453.png,4,3
train_data/1454.png,3,1
train_data/1455.png,4,2
train_data/1456.png,9,2
train_data/1457.png,4,2
train_data/1458.png,7,2
train_data/1459.png,2,3
train_data/1460.png,1,3
train_data/1461.png,5,1
train_data/1462.png,5,3
train_data/1463.png,5,3
train_data/1464.png,0,2
train_data/1465.png,8,1
train_data/1466.png,2,1
train_data/1467.png,10,1
train_data/1468.png,6,1
train_data/1469.png,8,2
train_data/1470.png,6,2
train_data/1471.png,9,1
train_data/1472.png,10,1
train_data/1473.png,3,2
train_data/1474.png,9,1
train_data/1475.png,9,1
train_data/1476.png,2,1
train_data/1477.png,1,2
train_data/1478.png,4,2
train_data/1479.png,8,2
train_data/1480.png,3,2
train_data/1481.png,5,3
train_data/1482.png,1,2
train_data/1483.png,4,3
train_data/1484.png,9,2
train_data/1485.png,2,2
train_data/1486.png,7,1
train_data/1487.png,7,2
train_data/1488.png,1,2
train_data/1489.png,5,2
train_data/1490.png,6,2
train_data/1491.png,3,1
train_data/1492.png,4,3
train_data/1493.png,7,1
train_data/1494.png,3,3
train_data/1495.png,5,3
train_data/1496.png,5,2
train_data/1497.png,10,2
train_data/1498.png,3,1
train_data/1499.png,2,2
train_data/1500.png,5,2
train_data/1501.png,8,3
train_data/1502.png,10,2
train_data/1503.png,4,2
train_data/1504.png,7,3
train_data/1505.png,6,1
train_data/1506.png,3,2
train_data/1507.png,10,3
train_data/1508.png,0,3
train_data/1509.png,3,2
train_data/1510.png,0,2
train_data/1511.png,0,2
train_data/1512.png,6,3
train_data/1513.png,10,2
train_data/1514.png,8,3
train_data/1515.png,7,2
train_data/1516.png,4,2
train_data/1517.png,8,3
train_data/1518.png,9,3
train_data/1519.png,3,2
train_data/1520.png,5,2
train_data/1521.png,2,1
train_data/1522.png,5,3
train_data/1523.png,5,1
train_data/1524.png,7,3
train_data/1525.png,1,3
train_data/1526.png,4,2
train_data/1527.png,10,2
train_data/1528.png,1,3
train_data/1529.png,8,1
train_data/1530.png,8,1
train_data/1531.png,3,1
train_data/1532.png,7,1
train_data/1533.png,9,1
train_data/1534.png,6,3
train_data/1535.png,2,1
train_data/1536.png,10,2
train_data/1537.png,8,1
train_data/1538.png,3,3
train_data/1539.png,6,2
train_data/1540.png,9,1
train_data/1541.png,5,3
train_data/1542.png,2,3
train_data/1543.png,3,3
train_data/1544.png,1,3
train_data/1545.png,5,3
train_data/1546.png,0,3
train_data/1547.png,9,3
train_data/1548.png,2,1
train_data/1549.png,6,2
train_data/1550.png,8,3
train_data/1551.png,8,3
train_data/1552.png,2,3
train_data/1553.png,4,1
train_data/1554.png,3,2
train_data/1555.png,2,1
train_data/1556.png,7,1
train_data/1557.png,10,2
train_data/1558.png,7,1
train_data/1559.png,1,2
train_data/1560.png,2,2
train_data/1561.png,1,2
train_data/1562.png,4,1
train_data/1563.png,0,2
train_data/1564.png,3,2
train_data/1565.png,7,3
train_data/1566.png,2,1
train_data/1567.png,4,1
train_data/1568.png,3,1
train_data/1569.png,9,2
train_data/1570.png,10,2
train_data/1571.png,0,3
train_data/1572.png,1,3
train_data/1573.png,7,3
train_data/1574.png,9,3
train_data/1575.png,1,2
train_data/1576.png,7,3
train_data/1577.png,3,2
train_data/1578.png,4,1
train_data/1579.png,4,2
train_data/1580.png,7,3
train_data/1581.png,9,1
train_data/1582.png,10,1
train_data/1583.png,9,2
train_data/1584.png,5,2
train_data/1585.png,2,1
train_data/1586.png,4,2
train_data/1587.png,4,2
train_data/1588.png,2,1
train_data/1589.png,5,1
train_data/1590.png,8,1
train_data/1591.png,10,2
train_data/1592.png,1,3
train_data/1593.png,8,3
train_data/1594.png,4,1
train_data/1595.png,7,2
train_data/1596.png,4,2
train_data/1597.png,9,1
train_data/1598.png,6,3
train_data/1599.png,10,1
train_data/1600.png,7,3
train_data/1601.png,7,2
train_data/1602.png,4,2
train_data/1603.png,3,2
train_data/1604.png,7,2
train_data/1605.png,4,3
train_data/1606.png,0,3
train_data/1607.png,7,2
train_data/1608.png,7,3
train_data/1609.png,3,1
train_data/1610.png,4,1
train_data/1611.png,5,3
train_data/1612.png,7,1
train_data/1613.png,4,1
train_data/1614.png,1,2
train_data/1615.png,3,3
train_data/1616.png,7,1
train_data/1617.png,9,1
train_data/1618.png,7,1
train_data/1619.png,1,3
train_data/1620.png,10,3
train_data/1621.png,8,1
train_data/1622.png,5,3
train_data/1623.png,6,2
train_data/1624.png,1,1
train_data/1625.png,3,3
train_data/1626.png,1,1
train_data/1627.png,7,3
train_data/1628.png,1,2
train_data/1629.png,5,2
train_data/1630.png,7,2
train_data/1631.png,7,2
train_data/1632.png,7,1
train_data/1633.png,6,3
train_data/1634.png,4,1
train_data/1635.png,0,3
train_data/1636.png,3,3
train_data/1637.png,8,2
train_data/1638.png,9,3
train_data/1639.png,3,1
train_data/1640.png,1,3
train_data/1641.png,9,2
train_data/1642.png,8,2
train_data/1643.png,0,2
train_data/1644.png,4,3
train_data/1645.png,1,2
train_data/1646.png,6,3
train_data/1647.png,2,2
train_data/1648.png,2,3
train_data/1649.png,5,2
train_data/1650.png,5,1
train_data/1651.png,1,3
train_data/1652.png,4,3
train_data/1653.png,5,2
train_data/1654.png,9,2
train_data/1655.png,1,2
train_data/1656.png,4,1
train_data/1657.png,6,1
train_data/1658.png,7,3
train_data/1659.png,6,1
train_data/1660.png,4,2
train_data/1661.png,6,2
train_data/1662.png,5,2
train_data/1663.png,1,3
train_data/1664.png,5,2
train_data/1665.png,4,2
train_data/1666.png,5,2
train_data/1667.png,9,1
train_data/1668.png,4,1
train_data/1669.png,8,1
train_data/1670.png,5,1
train_data/1671.png,8,2
train_data/1672.png,0,2
train_data/1673.png,4,2
train_data/1674.png,4,3
train_data/1675.png,6,2
train_data/1676.png,2,3
train_data/1677.png,5,2
train_data/1678.png,1,3
train_data/1679.png,3,1
train_data/1680.png,9,1
train_data/1681.png,6,1
train_data/1682.png,3,3
train_data/1683.png,5,2
train_data/1684.png,8,2
train_data/1685.png,1,3
train_data/1686.png,2,3
train_data/1687.png,6,3
train_data/1688.png,0,3
train_data/1689.png,8,3
train_data/1690.png,0,2
train_data/1691.png,6,1
train_data/1692.png,3,1
train_data/1693.png,8,3
train_data/1694.png,10,2
train_data/1695.png,2,3
train_data/1696.png,2,3
train_data/1697.png,7,1
train_data/1698.png,7,2
train_data/1699.png,5,2
train_data/1700.png,5,2
train_data/1701.png,4,1
train_data/1702.png,9,2
train_data/1703.png,4,3
train_data/1704.png,9,2
train_data/1705.png,4,3
train_data/1706.png,9,2
train_data/1707.png,7,3
train_data/1708.png,0,3
train_data/1709.png,3,3
train_data/1710.png,10,1
train_data/1711.png,4,1
train_data/1712.png,7,1
train_data/1713.png,2,1
train_data/1714.png,6,1
train_data/1715.png,2,2
train_data/1716.png,0,3
train_data/1717.png,3,3
train_data/1718.png,7,2
train_data/1719.png,6,3
train_data/1720.png,4,3
train_data/1721.png,9,2
train_data/1722.png,8,1
train_data/1723.png,10,1
train_data/1724.png,0,3
train_data/1725.png,2,2
train_data/1726.png,0,2
train_data/1727.png,4,2
train_data/1728.png,3,2
train_data/1729.png,10,1
train_data/1730.png,7,2
train_data/1731.png,2,1
train_data/1732.png,10,2
train_data/1733.png,9,3
train_data/1734.png,3,3
train_data/1735.png,2,3
train_data/1736.png,3,3
train_data/1737.png,0,3
train_data/1738.png,10,3
train_data/1739.png,7,3
train_data/1740.png,1,1
train_data/1741.png,0,3
train_data/1742.png,3,1
train_data/1743.png,3,2
train_data/1744.png,2,1
train_data/1745.png,0,2
train_data/1746.png,9,2
train_data/1747.png,3,2
train_data/1748.png,7,1
train_data/1749.png,6,3
train_data/1750.png,0,2
train_data/1751.png,2,2
train_data/1752.png,3,2
train_data/1753.png,9,1
train_data/1754.png,1,3
train_data/1755.png,5,3
train_data/1756.png,10,1
train_data/1757.png,5,1
train_data/1758.png,6,3
train_data/1759.png,3,1
train_data/1760.png,9,3
train_data/1761.png,6,2
train_data/1762.png,6,3
train_data/1763.png,5,3
train_data/1764.png,5,1
train_data/1765.png,3,2
train_data/1766.png,1,2
train_data/1767.png,7,3
train_data/1768.png,5,1
train_data/1769.png,5,2
train_data/1770.png,9,1
train_data/1771.png,8,2
train_data/1772.png,8,1
train_data/1773.png,1,2
train_data/1774.png,10,1
train_data/1775.png,9,1
train_data/1776.png,8,3
train_data/1777.png,5,1
train_data/1778.png,10,1
train_data/1779.png,10,1
train_data/1780.png,6,2
train_data/1781.png,1,2
train_data/1782.png,3,3
train_data/1783.png,6,2
train_data/1784.png,3,2
train_data/1785.png,5,2
train_data/1786.png,9,3
train_data/1787.png,2,1
train_data/1788.png,1,1
train_data/1789.png,5,1
train_data/1790.png,9,2
train_data/1791.png,9,1
train_data/1792.png,7,1
train_data/1793.png,7,3
train_data/1794.png,3,2
train_data/1795.png,2,2
train_data/1796.png,7,2
train_data/1797.png,8,3
train_data/1798.png,4,1
train_data/1799.png,5,1
train_data/1800.png,5,2
train_data/1801.png,4,1
train_data/1802.png,3,3
train_data/1803.png,1,3
train_data/1804.png,7,1
train_data/1805.png,9,1
train_data/1806.png,8,2
train_data/1807.png,9,2
train_data/1808.png,9,2
train_data/1809.png,1,2
train_data/1810.png,3,2
train_data/1811.png,6,1
train_data/1812.png,1,1
train_data/1813.png,4,3
train_data/1814.png,1,3
train_data/1815.png,6,2
train_data/1816.png,1,1
train_data/1817.png,6,3
train_data/1818.png,7,3
train_data/1819.png,3,1
train_data/1820.png,6,3
train_data/1821.png,2,2
train_data/1822.png,2,1
train_data/1823.png,4,1
train_data/1824.png,5,3
train_data/1825.png,4,3
train_data/1826.png,1,1
train_data/1827.png,7,3
train_data/1828.png,5,2
train_data/1829.png,5,3
train_data/1830.png,6,2
train_data/1831.png,9,1
train_data/1832.png,5,1
train_data/1833.png,9,1
train_data/1834.png,5,3
train_data/1835.png,9,3
train_data/1836.png,2,2
train_data/1837.png,1,3
train_data/1838.png,6,2
train_data/1839.png,6,2
train_data/1840.png,4,3
train_data/1841.png,8,2
train_data/1842.png,5,1
train_data/1843.png,3,1
train_data/1844.png,9,1
train_data/1845.png,4,3
train_data/1846.png,9,3
train_data/1847.png,8,1
train_data/1848.png,3,1
train_data/1849.png,5,3
train_data/1850.png,2,3
train_data/1851.png,6,1
train_data/1852.png,4,2
train_data/1853.png,9,3
train_data/1854.png,2,3
train_data/1855.png,0,3
train_data/1856.png,1,3
train_data/1857.png,8,1
train_data/1858.png,9,2
train_data/1859.png,9,3
train_data/1860.png,6,2
train_data/1861.png,2,1
train_data/1862.png,7,1
train_data/1863.png,7,3
train_data/1864.png,6,3
train_data/1865.png,7,3
train_data/1866.png,5,1
train_data/1867.png,9,1
train_data/1868.png,3,1
train_data/1869.png,6,1
train_data/1870.png,9,3
train_data/1871.png,5,1
train_data/1872.png,5,1
train_data/1873.png,2,2
train_data/1874.png,0,3
train_data/1875.png,2,2
train_data/1876.png,6,3
train_data/1877.png,9,1
train_data/1878.png,9,1
train_data/1879.png,8,2
train_data/1880.png,5,1
train_data/1881.png,1,1
train_data/1882.png,4,3
train_data/1883.png,5,3
train_data/1884.png,4,1
train_data/1885.png,8,3
train_data/1886.png,6,2
train_data/1887.png,7,1
train_data/1888.png,7,2
train_data/1889.png,2,1
train_data/1890.png,6,2
train_data/1891.png,4,2
train_data/1892.png,0,3
train_data/1893.png,8,2
train_data/1894.png,7,2
train_data/1895.png,2,3
train_data/1896.png,8,3
train_data/1897.png,9,3
train_data/1898.png,2,2
train_data/1899.png,1,2
train_data/1900.png,3,2
train_data/1901.png,5,1
train_data/1902.png,7,1
train_data/1903.png,9,2
train_data/1904.png,1,3
train_data/1905.png,10,2
train_data/1906.png,3,2
train_data/1907.png,8,1
train_data/1908.png,7,2
train_data/1909.png,7,2
train_data/1910.png,2,1
train_data/1911.png,9,3
train_data/1912.png,3,2
train_data/1913.png,5,1
train_data/1914.png,8,3
train_data/1915.png,2,2
train_data/1916.png,3,3
train_data/1917.png,5,1
train_data/1918.png,6,3
train_data/1919.png,9,2
train_data/1920.png,4,3
train_data/1921.png,6,3
train_data/1922.png,7,3
train_data/1923.png,4,1
train_data/1924.png,4,3
train_data/1925.png,8,1
train_data/1926.png,5,1
train_data/1927.png,4,2
train_data/1928.png,1,1
train_data/1929.png,3,3
train_data/1930.png,6,2
train_data/1931.png,8,3
train_data/1932.png,7,1
train_data/1933.png,6,2
train_data/1934.png,1,2
train_data/1935.png,3,3
train_data/1936.png,1,3
train_data/1937.png,6,2
train_data/1938.png,7,1
train_data/1939.png,4,1
train_data/1940.png,2,3
train_data/1941.png,1,3
train_data/1942.png,4,2
train_data/1943.png,8,1
train_data/1944.png,8,3
train_data/1945.png,7,2
train_data/1946.png,4,3
train_data/1947.png,4,3
train_data/1948.png,2,2
train_data/1949.png,1,1
train_data/1950.png,7,3
train_data/1951.png,9,2
train_data/1952.png,3,3
train_data/1953.png,7,3
train_data/1954.png,5,2
train_data/1955.png,0,2
train_data/1956.png,5,1
train_data/1957.png,2,2
train_data/1958.png,1,1
train_data/1959.png,3,3
train_data/1960.png,2,3
train_data/1961.png,8,1
train_data/1962.png,5,1
train_data/1963.png,7,2
train_data/1964.png,10,3
train_data/1965.png,3,3
train_data/1966.png,5,2
train_data/1967.png,6,2
train_data/1968.png,4,1
train_data/1969.png,10,1
train_data/1970.png,6,3
train_data/1971.png,3,1
train_data/1972.png,3,2
train_data/1973.png,9,1
train_data/1974.png,4,2
train_data/1975.png,6,3
train_data/1976.png,5,1
train_data/1977.png,8,1
train_data/1978.png,8,2
train_data/1979.png,5,3
train_data/1980.png,3,3
train_data/1981.png,5,3
train_data/1982.png,1,1
train_data/1983.png,5,3
train_data/1984.png,3,2
train_data/1985.png,7,1
train_data/1986.png,3,1
train_data/1987.png,4,3
train_data/1988.png,2,1
train_data/1989.png,2,1
train_data/1990.png,4,2
train_data/1991.png,8,2
train_data/1992.png,2,1
train_data/1993.png,9,2
train_data/1994.png,6,1
train_data/1995.png,7,1
train_data/1996.png,7,3
train_data/1997.png,8,1
train_data/1998.png,6,3
train_data/1999.png,1,1
train_data/2000.png,2,3
train_data/2001.png,7,2
train_data/2002.png,1,1
train_data/2003.png,10,1
train_data/2004.png,5,3
train_data/2005.png,3,1
train_data/2006.png,3,1
train_data/2007.png,3,1
train_data/2008.png,2,2
train_data/2009.png,1,1
train_data/2010.png,3,2
train_data/2011.png,5,1
train_data/2012.png,7,2
train_data/2013.png,6,1
train_data/2014.png,1,3
train_data/2015.png,5,1
train_data/2016.png,2,2
train_data/2017.png,1,2
train_data/2018.png,5,3
train_data/2019.png,8,1
train_data/2020.png,7,1
train_data/2021.png,1,3
train_data/2022.png,5,3
train_data/2023.png,5,2
train_data/2024.png,5,3
train_data/2025.png,6,1
train_data/2026.png,8,1
train_data/2027.png,1,3
train_data/2028.png,7,2
train_data/2029.png,10,1
train_data/2030.png,9,3
train_data/2031.png,3,1
train_data/2032.png,8,1
train_data/2033.png,3,1
train_data/2034.png,1,3
train_data/2035.png,8,1
train_data/2036.png,2,2
train_data/2037.png,8,1
train_data/2038.png,2,1
train_data/2039.png,2,3
train_data/2040.png,2,3
train_data/2041.png,7,2
train_data/2042.png,7,2
train_data/2043.png,6,3
train_data/2044.png,3,1
train_data/2045.png,10,3
train_data/2046.png,9,3
train_data/2047.png,4,1
train_data/2048.png,6,2
train_data/2049.png,8,3
train_data/2050.png,0,2
train_data/2051.png,5,3
train_data/2052.png,10,1
train_data/2053.png,10,3
train_data/2054.png,3,1
train_data/2055.png,0,2
train_data/2056.png,10,1
train_data/2057.png,6,1
train_data/2058.png,7,1
train_data/2059.png,5,3
train_data/2060.png,5,1
train_data/2061.png,2,3
train_data/2062.png,6,3
train_data/2063.png,3,1
train_data/2064.png,6,3
train_data/2065.png,5,3
train_data/2066.png,10,2
train_data/2067.png,2,2
train_data/2068.png,3,2
train_data/2069.png,3,1
train_data/2070.png,1,1
train_data/2071.png,4,2
train_data/2072.png,3,2
train_data/2073.png,3,3
train_data/2074.png,6,1
train_data/2075.png,5,1
train_data/2076.png,1,1
train_data/2077.png,6,3
train_data/2078.png,4,1
train_data/2079.png,7,1
train_data/2080.png,6,1
train_data/2081.png,4,3
train_data/2082.png,1,2
train_data/2083.png,8,2
train_data/2084.png,9,1
train_data/2085.png,8,3
train_data/2086.png,8,2
train_data/2087.png,3,2
train_data/2088.png,6,2
train_data/2089.png,1,3
train_data/2090.png,8,3
train_data/2091.png,2,3
train_data/2092.png,3,3
train_data/2093.png,6,3
train_data/2094.png,6,1
train_data/2095.png,2,1
train_data/2096.png,3,2
train_data/2097.png,4,1
train_data/2098.png,2,3
train_data/2099.png,4,2
train_data/2100.png,7,1
train_data/2101.png,1,2
train_data/2102.png,4,2
train_data/2103.png,7,1
train_data/2104.png,7,1
train_data/2105.png,10,2
train_data/2106.png,0,2
train_data/2107.png,8,3
train_data/2108.png,5,3
train_data/2109.png,4,2
train_data/2110.png,5,2
train_data/2111.png,6,2
train_data/2112.png,5,2
train_data/2113.png,8,1
train_data/2114.png,8,2
train_data/2115.png,9,3
train_data/2116.png,5,3
train_data/2117.png,6,2
train_data/2118.png,6,3
train_data/2119.png,4,2
train_data/2120.png,4,2
train_data/2121.png,2,1
train_data/2122.png,5,1
train_data/2123.png,3,1
train_data/2124.png,9,2
train_data/2125.png,9,3
train_data/2126.png,6,2
train_data/2127.png,10,1
train_data/2128.png,7,2
train_data/2129.png,8,2
train_data/2130.png,1,3
train_data/2131.png,8,3
train_data/2132.png,8,2
train_data/2133.png,4,2
train_data/2134.png,7,1
train_data/2135.png,6,3
train_data/2136.png,1,3
train_data/2137.png,5,2
train_data/2138.png,3,2
train_data/2139.png,8,2
train_data/2140.png,3,1
train_data/2141.png,10,2
train_data/2142.png,8,2
train_data/2143.png,0,2
train_data/2144.png,6,2
train_data/2145.png,4,1
train_data/2146.png,6,3
train_data/2147.png,8,2
train_data/2148.png,3,2
train_data/2149.png,1,2
train_data/2150.png,5,1
train_data/2151.png,5,2
train_data/2152.png,1,3
train_data/2153.png,1,3
train_data/2154.png,6,2
train_data/2155.png,6,2
train_data/2156.png,3,1
train_data/2157.png,1,3
train_data/2158.png,1,2
train_data/2159.png,4,3
train_data/2160.png,2,1
train_data/2161.png,8,2
train_data/2162.png,5,1
train_data/2163.png,7,1
train_data/2164.png,6,1
train_data/2165.png,7,2
train_data/2166.png,9,1
train_data/2167.png,3,2
train_data/2168.png,4,2
train_data/2169.png,9,3
train_data/2170.png,1,1
train_data/2171.png,1,1
train_data/2172.png,9,3
train_data/2173.png,4,2
train_data/2174.png,3,3
train_data/2175.png,6,2
train_data/2176.png,7,3
train_data/2177.png,6,3
train_data/2178.png,7,2
train_data/2179.png,7,1
train_data/2180.png,0,3
train_data/2181.png,7,2
train_data/2182.png,9,1
train_data/2183.png,1,2
train_data/2184.png,7,1
train_data/2185.png,0,2
train_data/2186.png,1,2
train_data/2187.png,10,3
train_data/2188.png,9,2
train_data/2189.png,1,1
train_data/2190.png,7,3
train_data/2191.png,3,2
train_data/2192.png,4,3
train_data/2193.png,8,1
train_data/2194.png,2,2
train_data/2195.png,1,2
train_data/2196.png,8,3
train_data/2197.png,10,2
train_data/2198.png,10,1
train_data/2199.png,1,3
train_data/2200.png,2,2
train_data/2201.png,8,2
train_data/2202.png,6,2
train_data/2203.png,5,3
train_data/2204.png,4,3
train_data/2205.png,1,3
train_data/2206.png,9,1
train_data/2207.png,6,3
train_data/2208.png,10,1
train_data/2209.png,5,2
train_data/2210.png,8,3
train_data/2211.png,4,2
train_data/2212.png,1,3
train_data/2213.png,8,3
train_data/2214.png,6,1
train_data/2215.png,9,3
train_data/2216.png,1,2
train_data/2217.png,7,3
train_data/2218.png,2,2
train_data/2219.png,8,2
train_data/2220.png,4,1
train_data/2221.png,10,2
train_data/2222.png,9,1
train_data/2223.png,8,3
train_data/2224.png,9,3
train_data/2225.png,0,3
train_data/2226.png,9,3
train_data/2227.png,8,2
train_data/2228.png,7,1
